"batch_id","partition_origin","capture_area_id","program_id","program_name","replicate_start","replicate_end","expected_replicate_count","observed_replicate_count","expected_membership_rows","observed_membership_rows","seed_min","seed_max","source_file","source_sha256","output_file","output_size_bytes","output_sha256","validation_status","completion_time","scientific_parameters_changed","notes"
"GENERATED__gsm8500541_cap_area8_ln_v2__macrophage_rich__r0901-r1000","GENERATED_BY_CONTROLLED_RESUME","GSM8500541_Cap.area8_LN_V2","macrophage_rich","Macrophage-rich program",901,1000,100,100,2200,2200,28371705,28371804,"${DLBCL_PROJECT_ROOT}/revision_2026_reviewer_response/06p_wp3_matched_null_and_depth_sensitivity/01_execution_scripts/05_06p_partitioned_membership_resume.R","c26643ea7c59428bd516cbe93006168c13bdff590940977ef2318f8df7bc9e85","${DLBCL_PROJECT_ROOT}/revision_2026_reviewer_response/06p_wp3_matched_null_and_depth_sensitivity/01_execution_outputs/matched_null/membership_parts/generated/GSM8500541_Cap.area8_LN_V2__macrophage_rich__r0901-r1000.csv",329518,"b3ee5811cd53f067b64ec3dab9022305d691d42ba3778ad400e87709b4f5d78f","PASS","2026-08-05T18:27:43+0800",FALSE,"Create-once controlled-resume partition using frozen composite keys and seeds"
"GENERATED__gsm8500541_cap_area8_ln_v2__t_cell_inflamed__r0001-r0100","GENERATED_BY_CONTROLLED_RESUME","GSM8500541_Cap.area8_LN_V2","t_cell_inflamed","T cell-inflamed program",1,100,100,100,2100,2100,28470805,28470904,"${DLBCL_PROJECT_ROOT}/revision_2026_reviewer_response/06p_wp3_matched_null_and_depth_sensitivity/01_execution_scripts/05_06p_partitioned_membership_resume.R","c26643ea7c59428bd516cbe93006168c13bdff590940977ef2318f8df7bc9e85","${DLBCL_PROJECT_ROOT}/revision_2026_reviewer_response/06p_wp3_matched_null_and_depth_sensitivity/01_execution_outputs/matched_null/membership_parts/generated/GSM8500541_Cap.area8_LN_V2__t_cell_inflamed__r0001-r0100.csv",312038,"cab1587a97b936cb2f2213628c7d205b9b24bac9640fb74424324dc75ef1cc5c","PASS","2026-08-05T18:27:43+0800",FALSE,"Create-once controlled-resume partition using frozen composite keys and seeds"
"GENERATED__gsm8500541_cap_area8_ln_v2__t_cell_inflamed__r0101-r0200","GENERATED_BY_CONTROLLED_RESUME","GSM8500541_Cap.area8_LN_V2","t_cell_inflamed","T cell-inflamed program",101,200,100,100,2100,2100,28470905,28471004,"${DLBCL_PROJECT_ROOT}/revision_2026_reviewer_response/06p_wp3_matched_null_and_depth_sensitivity/01_execution_scripts/05_06p_partitioned_membership_resume.R","c26643ea7c59428bd516cbe93006168c13bdff590940977ef2318f8df7bc9e85","${DLBCL_PROJECT_ROOT}/revision_2026_reviewer_response/06p_wp3_matched_null_and_depth_sensitivity/01_execution_outputs/matched_null/membership_parts/generated/GSM8500541_Cap.area8_LN_V2__t_cell_inflamed__r0101-r0200.csv",314266,"62bef7dc307721705e1a72a1d9e2bba5d880e58c9c748c22d56adaea30ddd4f2","PASS","2026-08-05T18:27:44+0800",FALSE,"Create-once controlled-resume partition using frozen composite keys and seeds"
"GENERATED__gsm8500541_cap_area8_ln_v2__t_cell_inflamed__r0201-r0300","GENERATED_BY_CONTROLLED_RESUME","GSM8500541_Cap.area8_LN_V2","t_cell_inflamed","T cell-inflamed program",201,300,100,100,2100,2100,28471005,28471104,"${DLBCL_PROJECT_ROOT}/revision_2026_reviewer_response/06p_wp3_matched_null_and_depth_sensitivity/01_execution_scripts/05_06p_partitioned_membership_resume.R","c26643ea7c59428bd516cbe93006168c13bdff590940977ef2318f8df7bc9e85","${DLBCL_PROJECT_ROOT}/revision_2026_reviewer_response/06p_wp3_matched_null_and_depth_sensitivity/01_execution_outputs/matched_null/membership_parts/generated/GSM8500541_Cap.area8_LN_V2__t_cell_inflamed__r0201-r0300.csv",314358,"81c38e9513c1ab95476d8a196be63f84ef4f1929ae76a3a57969f3fe04fa33f3","PASS","2026-08-05T18:27:45+0800",FALSE,"Create-once controlled-resume partition using frozen composite keys and seeds"
"GENERATED__gsm8500541_cap_area8_ln_v2__t_cell_inflamed__r0301-r0400","GENERATED_BY_CONTROLLED_RESUME","GSM8500541_Cap.area8_LN_V2","t_cell_inflamed","T cell-inflamed program",301,400,100,100,2100,2100,28471105,28471204,"${DLBCL_PROJECT_ROOT}/revision_2026_reviewer_response/06p_wp3_matched_null_and_depth_sensitivity/01_execution_scripts/05_06p_partitioned_membership_resume.R","c26643ea7c59428bd516cbe93006168c13bdff590940977ef2318f8df7bc9e85","${DLBCL_PROJECT_ROOT}/revision_2026_reviewer_response/06p_wp3_matched_null_and_depth_sensitivity/01_execution_outputs/matched_null/membership_parts/generated/GSM8500541_Cap.area8_LN_V2__t_cell_inflamed__r0301-r0400.csv",314239,"1f2d65477df8fe62bd3544d24e40bbe4f08647288b111196c2c5811f0aa7ac9e","PASS","2026-08-05T18:27:45+0800",FALSE,"Create-once controlled-resume partition using frozen composite keys and seeds"
"GENERATED__gsm8500541_cap_area8_ln_v2__t_cell_inflamed__r0401-r0500","GENERATED_BY_CONTROLLED_RESUME","GSM8500541_Cap.area8_LN_V2","t_cell_inflamed","T cell-inflamed program",401,500,100,100,2100,2100,28471205,28471304,"${DLBCL_PROJECT_ROOT}/revision_2026_reviewer_response/06p_wp3_matched_null_and_depth_sensitivity/01_execution_scripts/05_06p_partitioned_membership_resume.R","c26643ea7c59428bd516cbe93006168c13bdff590940977ef2318f8df7bc9e85","${DLBCL_PROJECT_ROOT}/revision_2026_reviewer_response/06p_wp3_matched_null_and_depth_sensitivity/01_execution_outputs/matched_null/membership_parts/generated/GSM8500541_Cap.area8_LN_V2__t_cell_inflamed__r0401-r0500.csv",314236,"bce0fce7df14c2e2b031eec0356c4bc32ffe53c485cca573c06f5a75b5b86b79","PASS","2026-08-05T18:27:46+0800",FALSE,"Create-once controlled-resume partition using frozen composite keys and seeds"
"GENERATED__gsm8500541_cap_area8_ln_v2__t_cell_inflamed__r0501-r0600","GENERATED_BY_CONTROLLED_RESUME","GSM8500541_Cap.area8_LN_V2","t_cell_inflamed","T cell-inflamed program",501,600,100,100,2100,2100,28471305,28471404,"${DLBCL_PROJECT_ROOT}/revision_2026_reviewer_response/06p_wp3_matched_null_and_depth_sensitivity/01_execution_scripts/05_06p_partitioned_membership_resume.R","c26643ea7c59428bd516cbe93006168c13bdff590940977ef2318f8df7bc9e85","${DLBCL_PROJECT_ROOT}/revision_2026_reviewer_response/06p_wp3_matched_null_and_depth_sensitivity/01_execution_outputs/matched_null/membership_parts/generated/GSM8500541_Cap.area8_LN_V2__t_cell_inflamed__r0501-r0600.csv",314354,"ceec64180827045b1eb4eb22e54d01dabc5ca7d2a166fd61a9d5e233faa1dce9","PASS","2026-08-05T18:27:47+0800",FALSE,"Create-once controlled-resume partition using frozen composite keys and seeds"
"GENERATED__gsm8500541_cap_area8_ln_v2__t_cell_inflamed__r0601-r0700","GENERATED_BY_CONTROLLED_RESUME","GSM8500541_Cap.area8_LN_V2","t_cell_inflamed","T cell-inflamed program",601,700,100,100,2100,2100,28471405,28471504,"${DLBCL_PROJECT_ROOT}/revision_2026_reviewer_response/06p_wp3_matched_null_and_depth_sensitivity/01_execution_scripts/05_06p_partitioned_membership_resume.R","c26643ea7c59428bd516cbe93006168c13bdff590940977ef2318f8df7bc9e85","${DLBCL_PROJECT_ROOT}/revision_2026_reviewer_response/06p_wp3_matched_null_and_depth_sensitivity/01_execution_outputs/matched_null/membership_parts/generated/GSM8500541_Cap.area8_LN_V2__t_cell_inflamed__r0601-r0700.csv",314285,"ac3be48e1576552c1f919fed616929a21b1d1cc1dbef4fd47c45809cfd3f201d","PASS","2026-08-05T18:27:47+0800",FALSE,"Create-once controlled-resume partition using frozen composite keys and seeds"
"GENERATED__gsm8500541_cap_area8_ln_v2__t_cell_inflamed__r0701-r0800","GENERATED_BY_CONTROLLED_RESUME","GSM8500541_Cap.area8_LN_V2","t_cell_inflamed","T cell-inflamed program",701,800,100,100,2100,2100,28471505,28471604,"${DLBCL_PROJECT_ROOT}/revision_2026_reviewer_response/06p_wp3_matched_null_and_depth_sensitivity/01_execution_scripts/05_06p_partitioned_membership_resume.R","c26643ea7c59428bd516cbe93006168c13bdff590940977ef2318f8df7bc9e85","${DLBCL_PROJECT_ROOT}/revision_2026_reviewer_response/06p_wp3_matched_null_and_depth_sensitivity/01_execution_outputs/matched_null/membership_parts/generated/GSM8500541_Cap.area8_LN_V2__t_cell_inflamed__r0701-r0800.csv",314276,"a463446969fc2ac9b8d25c489a37cae597482200fec8a6798ad36b52003d1f08","PASS","2026-08-05T18:27:48+0800",FALSE,"Create-once controlled-resume partition using frozen composite keys and seeds"
"GENERATED__gsm8500541_cap_area8_ln_v2__t_cell_inflamed__r0801-r0900","GENERATED_BY_CONTROLLED_RESUME","GSM8500541_Cap.area8_LN_V2","t_cell_inflamed","T cell-inflamed program",801,900,100,100,2100,2100,28471605,28471704,"${DLBCL_PROJECT_ROOT}/revision_2026_reviewer_response/06p_wp3_matched_null_and_depth_sensitivity/01_execution_scripts/05_06p_partitioned_membership_resume.R","c26643ea7c59428bd516cbe93006168c13bdff590940977ef2318f8df7bc9e85","${DLBCL_PROJECT_ROOT}/revision_2026_reviewer_response/06p_wp3_matched_null_and_depth_sensitivity/01_execution_outputs/matched_null/membership_parts/generated/GSM8500541_Cap.area8_LN_V2__t_cell_inflamed__r0801-r0900.csv",314319,"e95395680ec460454065d48ba3fc4098aaba358476d4c82f9afa57595261808f","PASS","2026-08-05T18:27:49+0800",FALSE,"Create-once controlled-resume partition using frozen composite keys and seeds"
"GENERATED__gsm8500541_cap_area8_ln_v2__t_cell_inflamed__r0901-r1000","GENERATED_BY_CONTROLLED_RESUME","GSM8500541_Cap.area8_LN_V2","t_cell_inflamed","T cell-inflamed program",901,1000,100,100,2100,2100,28471705,28471804,"${DLBCL_PROJECT_ROOT}/revision_2026_reviewer_response/06p_wp3_matched_null_and_depth_sensitivity/01_execution_scripts/05_06p_partitioned_membership_resume.R","c26643ea7c59428bd516cbe93006168c13bdff590940977ef2318f8df7bc9e85","${DLBCL_PROJECT_ROOT}/revision_2026_reviewer_response/06p_wp3_matched_null_and_depth_sensitivity/01_execution_outputs/matched_null/membership_parts/generated/GSM8500541_Cap.area8_LN_V2__t_cell_inflamed__r0901-r1000.csv",314192,"a559d9e0f4de143b54f03e391112caf166a36388bfe52575bba6d39ad0fafeb5","PASS","2026-08-05T18:27:50+0800",FALSE,"Create-once controlled-resume partition using frozen composite keys and seeds"
"GENERATED__gsm8500541_cap_area8_ln_v2__antigen_presentation__r0001-r0100","GENERATED_BY_CONTROLLED_RESUME","GSM8500541_Cap.area8_LN_V2","antigen_presentation","Immune-inflamed / antigen-presentation program",1,100,100,100,1300,1300,28570805,28570904,"${DLBCL_PROJECT_ROOT}/revision_2026_reviewer_response/06p_wp3_matched_null_and_depth_sensitivity/01_execution_scripts/05_06p_partitioned_membership_resume.R","c26643ea7c59428bd516cbe93006168c13bdff590940977ef2318f8df7bc9e85","${DLBCL_PROJECT_ROOT}/revision_2026_reviewer_response/06p_wp3_matched_null_and_depth_sensitivity/01_execution_outputs/matched_null/membership_parts/generated/GSM8500541_Cap.area8_LN_V2__antigen_presentation__r0001-r0100.csv",238821,"7e584789228440ea74855bfa061556585cf35e84730c9c496977b0cf6528a9e3","PASS","2026-08-05T18:27:50+0800",FALSE,"Create-once controlled-resume partition using frozen composite keys and seeds"
"GENERATED__gsm8500541_cap_area8_ln_v2__antigen_presentation__r0101-r0200","GENERATED_BY_CONTROLLED_RESUME","GSM8500541_Cap.area8_LN_V2","antigen_presentation","Immune-inflamed / antigen-presentation program",101,200,100,100,1300,1300,28570905,28571004,"${DLBCL_PROJECT_ROOT}/revision_2026_reviewer_response/06p_wp3_matched_null_and_depth_sensitivity/01_execution_scripts/05_06p_partitioned_membership_resume.R","c26643ea7c59428bd516cbe93006168c13bdff590940977ef2318f8df7bc9e85","${DLBCL_PROJECT_ROOT}/revision_2026_reviewer_response/06p_wp3_matched_null_and_depth_sensitivity/01_execution_outputs/matched_null/membership_parts/generated/GSM8500541_Cap.area8_LN_V2__antigen_presentation__r0101-r0200.csv",240255,"fc7e737d67518321e949a9bd6925b70ac3b9a3ec8b3c77249694b8165e466291","PASS","2026-08-05T18:27:51+0800",FALSE,"Create-once controlled-resume partition using frozen composite keys and seeds"
"GENERATED__gsm8500541_cap_area8_ln_v2__antigen_presentation__r0201-r0300","GENERATED_BY_CONTROLLED_RESUME","GSM8500541_Cap.area8_LN_V2","antigen_presentation","Immune-inflamed / antigen-presentation program",201,300,100,100,1300,1300,28571005,28571104,"${DLBCL_PROJECT_ROOT}/revision_2026_reviewer_response/06p_wp3_matched_null_and_depth_sensitivity/01_execution_scripts/05_06p_partitioned_membership_resume.R","c26643ea7c59428bd516cbe93006168c13bdff590940977ef2318f8df7bc9e85","${DLBCL_PROJECT_ROOT}/revision_2026_reviewer_response/06p_wp3_matched_null_and_depth_sensitivity/01_execution_outputs/matched_null/membership_parts/generated/GSM8500541_Cap.area8_LN_V2__antigen_presentation__r0201-r0300.csv",240243,"79fde8ee6b518f77c28c65bc88b6b41bcc9e096d57fe07dc2138cc19f086d560","PASS","2026-08-05T18:27:51+0800",FALSE,"Create-once controlled-resume partition using frozen composite keys and seeds"
"GENERATED__gsm8500541_cap_area8_ln_v2__antigen_presentation__r0301-r0400","GENERATED_BY_CONTROLLED_RESUME","GSM8500541_Cap.area8_LN_V2","antigen_presentation","Immune-inflamed / antigen-presentation program",301,400,100,100,1300,1300,28571105,28571204,"${DLBCL_PROJECT_ROOT}/revision_2026_reviewer_response/06p_wp3_matched_null_and_depth_sensitivity/01_execution_scripts/05_06p_partitioned_membership_resume.R","c26643ea7c59428bd516cbe93006168c13bdff590940977ef2318f8df7bc9e85","${DLBCL_PROJECT_ROOT}/revision_2026_reviewer_response/06p_wp3_matched_null_and_depth_sensitivity/01_execution_outputs/matched_null/membership_parts/generated/GSM8500541_Cap.area8_LN_V2__antigen_presentation__r0301-r0400.csv",240196,"4e1792fb177703110d4d00484ce53acb88ebcb5d81734a3c4802aaf67c7ab50b","PASS","2026-08-05T18:27:52+0800",FALSE,"Create-once controlled-resume partition using frozen composite keys and seeds"
"GENERATED__gsm8500541_cap_area8_ln_v2__antigen_presentation__r0401-r0500","GENERATED_BY_CONTROLLED_RESUME","GSM8500541_Cap.area8_LN_V2","antigen_presentation","Immune-inflamed / antigen-presentation program",401,500,100,100,1300,1300,28571205,28571304,"${DLBCL_PROJECT_ROOT}/revision_2026_reviewer_response/06p_wp3_matched_null_and_depth_sensitivity/01_execution_scripts/05_06p_partitioned_membership_resume.R","c26643ea7c59428bd516cbe93006168c13bdff590940977ef2318f8df7bc9e85","${DLBCL_PROJECT_ROOT}/revision_2026_reviewer_response/06p_wp3_matched_null_and_depth_sensitivity/01_execution_outputs/matched_null/membership_parts/generated/GSM8500541_Cap.area8_LN_V2__antigen_presentation__r0401-r0500.csv",240205,"e116a13ce1241145518680017b1ba50c874c3099814c83c92ca7a6bd548a0dd0","PASS","2026-08-05T18:27:52+0800",FALSE,"Create-once controlled-resume partition using frozen composite keys and seeds"
"GENERATED__gsm8500541_cap_area8_ln_v2__antigen_presentation__r0501-r0600","GENERATED_BY_CONTROLLED_RESUME","GSM8500541_Cap.area8_LN_V2","antigen_presentation","Immune-inflamed / antigen-presentation program",501,600,100,100,1300,1300,28571305,28571404,"${DLBCL_PROJECT_ROOT}/revision_2026_reviewer_response/06p_wp3_matched_null_and_depth_sensitivity/01_execution_scripts/05_06p_partitioned_membership_resume.R","c26643ea7c59428bd516cbe93006168c13bdff590940977ef2318f8df7bc9e85","${DLBCL_PROJECT_ROOT}/revision_2026_reviewer_response/06p_wp3_matched_null_and_depth_sensitivity/01_execution_outputs/matched_null/membership_parts/generated/GSM8500541_Cap.area8_LN_V2__antigen_presentation__r0501-r0600.csv",240254,"bbbb705e55284806881816eaeb44d572ace1f8c1c3097b3d39b9ced48e245ed4","PASS","2026-08-05T18:27:53+0800",FALSE,"Create-once controlled-resume partition using frozen composite keys and seeds"
"GENERATED__gsm8500541_cap_area8_ln_v2__antigen_presentation__r0601-r0700","GENERATED_BY_CONTROLLED_RESUME","GSM8500541_Cap.area8_LN_V2","antigen_presentation","Immune-inflamed / antigen-presentation program",601,700,100,100,1300,1300,28571405,28571504,"${DLBCL_PROJECT_ROOT}/revision_2026_reviewer_response/06p_wp3_matched_null_and_depth_sensitivity/01_execution_scripts/05_06p_partitioned_membership_resume.R","c26643ea7c59428bd516cbe93006168c13bdff590940977ef2318f8df7bc9e85","${DLBCL_PROJECT_ROOT}/revision_2026_reviewer_response/06p_wp3_matched_null_and_depth_sensitivity/01_execution_outputs/matched_null/membership_parts/generated/GSM8500541_Cap.area8_LN_V2__antigen_presentation__r0601-r0700.csv",240250,"a0bf114cd62330f328c6143ac23fb7ebd7610580267d18522e35aa6a2df4077e","PASS","2026-08-05T18:27:53+0800",FALSE,"Create-once controlled-resume partition using frozen composite keys and seeds"
"GENERATED__gsm8500541_cap_area8_ln_v2__antigen_presentation__r0701-r0800","GENERATED_BY_CONTROLLED_RESUME","GSM8500541_Cap.area8_LN_V2","antigen_presentation","Immune-inflamed / antigen-presentation program",701,800,100,100,1300,1300,28571505,28571604,"${DLBCL_PROJECT_ROOT}/revision_2026_reviewer_response/06p_wp3_matched_null_and_depth_sensitivity/01_execution_scripts/05_06p_partitioned_membership_resume.R","c26643ea7c59428bd516cbe93006168c13bdff590940977ef2318f8df7bc9e85","${DLBCL_PROJECT_ROOT}/revision_2026_reviewer_response/06p_wp3_matched_null_and_depth_sensitivity/01_execution_outputs/matched_null/membership_parts/generated/GSM8500541_Cap.area8_LN_V2__antigen_presentation__r0701-r0800.csv",240276,"3db6440f6dd51cb451caa97687aa7c5ee153c4cec5873bcc79db2d9627488b3d","PASS","2026-08-05T18:27:54+0800",FALSE,"Create-once controlled-resume partition using frozen composite keys and seeds"
"GENERATED__gsm8500541_cap_area8_ln_v2__antigen_presentation__r0801-r0900","GENERATED_BY_CONTROLLED_RESUME","GSM8500541_Cap.area8_LN_V2","antigen_presentation","Immune-inflamed / antigen-presentation program",801,900,100,100,1300,1300,28571605,28571704,"${DLBCL_PROJECT_ROOT}/revision_2026_reviewer_response/06p_wp3_matched_null_and_depth_sensitivity/01_execution_scripts/05_06p_partitioned_membership_resume.R","c26643ea7c59428bd516cbe93006168c13bdff590940977ef2318f8df7bc9e85","${DLBCL_PROJECT_ROOT}/revision_2026_reviewer_response/06p_wp3_matched_null_and_depth_sensitivity/01_execution_outputs/matched_null/membership_parts/generated/GSM8500541_Cap.area8_LN_V2__antigen_presentation__r0801-r0900.csv",240236,"9598e6d48496287ecfca9eaa12f0f8be36c02b531d33a714ee9f871e6ca57b89","PASS","2026-08-05T18:27:54+0800",FALSE,"Create-once controlled-resume partition using frozen composite keys and seeds"
"GENERATED__gsm8500541_cap_area8_ln_v2__antigen_presentation__r0901-r1000","GENERATED_BY_CONTROLLED_RESUME","GSM8500541_Cap.area8_LN_V2","antigen_presentation","Immune-inflamed / antigen-presentation program",901,1000,100,100,1300,1300,28571705,28571804,"${DLBCL_PROJECT_ROOT}/revision_2026_reviewer_response/06p_wp3_matched_null_and_depth_sensitivity/01_execution_scripts/05_06p_partitioned_membership_resume.R","c26643ea7c59428bd516cbe93006168c13bdff590940977ef2318f8df7bc9e85","${DLBCL_PROJECT_ROOT}/revision_2026_reviewer_response/06p_wp3_matched_null_and_depth_sensitivity/01_execution_outputs/matched_null/membership_parts/generated/GSM8500541_Cap.area8_LN_V2__antigen_presentation__r0901-r1000.csv",240255,"6cc983b426d8f5fe8400985c82d733fc9760c5c780dbf4887462c09aefd76b35","PASS","2026-08-05T18:27:55+0800",FALSE,"Create-once controlled-resume partition using frozen composite keys and seeds"
"GENERATED__gsm8500541_cap_area8_ln_v2__stromal_fibrotic__r0001-r0100","GENERATED_BY_CONTROLLED_RESUME","GSM8500541_Cap.area8_LN_V2","stromal_fibrotic","Stromal / fibrotic program",1,100,100,100,2200,2200,28670805,28670904,"${DLBCL_PROJECT_ROOT}/revision_2026_reviewer_response/06p_wp3_matched_null_and_depth_sensitivity/01_execution_scripts/05_06p_partitioned_membership_resume.R","c26643ea7c59428bd516cbe93006168c13bdff590940977ef2318f8df7bc9e85","${DLBCL_PROJECT_ROOT}/revision_2026_reviewer_response/06p_wp3_matched_null_and_depth_sensitivity/01_execution_outputs/matched_null/membership_parts/generated/GSM8500541_Cap.area8_LN_V2__stromal_fibrotic__r0001-r0100.csv",335437,"464174c927431b2e573cfa7b19fb7b338f4c8ccea866169cb10b10991ea66a97","PASS","2026-08-05T18:27:56+0800",FALSE,"Create-once controlled-resume partition using frozen composite keys and seeds"
